LGA,2013,1,5,20,39.02,21.92,49.93,320,3.45234,,0,1024,10,2013-01-06 01:00:00.000000 +00:00
LGA,2013,1,5,21,39.02,21.02,48.07,260,8.05546,,0,1023.9,10,2013-01-06 02:00:00.000000 +00:00
LGA,2013,1,5,22,37.94,21.02,50.14,220,3.45234,,0,1023.1,10,2013-01-06 03:00:00.000000 +00:00
LGA,2013,1,5,23,37.94,21.02,50.14,220,5.7539,,0,1022.6,10,2013-01-06 04:00:00.000000 +00:00
LGA,2013,1,6,0,37.94,21.02,50.14,220,5.7539,,0,1023.1,10,2013-01-06 05:00:00.000000 +00:00
LGA,2013,1,6,1,37.04,21.02,51.95,220,6.90468,,0,1023.1,10,2013-01-06 06:00:00.000000 +00:00
LGA,2013,1,6,2,35.96,21.02,54.21,210,10.35702,,0,1022.2,10,2013-01-06 07:00:00.000000 +00:00
LGA,2013,1,6,3,37.04,21.02,51.95,220,6.90468,,0,1021.5,10,2013-01-06 08:00:00.000000 +00:00
LGA,2013,1,6,4,35.06,26.96,72.03,210,10.35702,,0,1020.5,6,2013-01-06 09:00:00.000000 +00:00
LGA,2013,1,6,5,35.6,28.4,75.31,210,8.05546,,0,,8,2013-01-06 10:00:00.000000 +00:00
LGA,2013,1,6,7,35.96,30.92,81.72,230,10.35702,,0,,8,2013-01-06 12:00:00.000000 +00:00
LGA,2013,1,6,8,35.96,30.92,81.72,240,10.35702,,0,1019.8,7,2013-01-06 13:00:00.000000 +00:00
LGA,2013,1,6,9,37.04,30.02,75.5,240,6.90468,,0,1019.6,7,2013-01-06 14:00:00.000000 +00:00
LGA,2013,1,6,10,39.2,30.02,69.86,270,8.05546,,0,,9,2013-01-06 15:00:00.000000 +00:00
LGA,2013,1,6,11,41,28.94,61.89,230,9.20624,,0,1017.1,8,2013-01-06 16:00:00.000000 +00:00
LGA,2013,1,6,12,42.98,26.96,52.87,270,10.35702,,0,1016.1,8,2013-01-06 17:00:00.000000 +00:00
LGA,2013,1,6,13,44.96,26.96,49.02,230,6.90468,,0,1015.4,9,2013-01-06 18:00:00.000000 +00:00
LGA,2013,1,6,14,46.04,26.96,47.05,230,6.90468,,0,1014.9,10,2013-01-06 19:00:00.000000 +00:00
LGA,2013,1,6,15,46.04,24.98,43.34,230,6.90468,,0,1014.8,10,2013-01-06 20:00:00.000000 +00:00
LGA,2013,1,6,16,46.04,23,39.9,250,11.5078,20.71404,0,1015,10,2013-01-06 21:00:00.000000 +00:00
LGA,2013,1,6,17,44.96,24.08,43.49,260,13.80936,,0,1015.7,10,2013-01-06 22:00:00.000000 +00:00
LGA,2013,1,6,18,44.96,24.08,43.49,270,16.11092,23.0156,0,1016.3,10,2013-01-06 23:00:00.000000 +00:00
LGA,2013,1,6,19,44.06,24.08,45.01,260,13.80936,,0,1016.3,10,2013-01-07 00:00:00.000000 +00:00
LGA,2013,1,6,20,44.06,24.98,46.73,280,11.5078,20.71404,0,1016.3,10,2013-01-07 01:00:00.000000 +00:00
LGA,2013,1,6,21,44.06,26.06,48.87,290,12.65858,20.71404,0,1016.5,10,2013-01-07 02:00:00.000000 +00:00
LGA,2013,1,6,22,42.98,26.06,50.94,300,10.35702,21.86482,0,1016.9,10,2013-01-07 03:00:00.000000 +00:00
LGA,2013,1,6,23,42.98,26.96,52.87,280,10.35702,,0,1017.3,10,2013-01-07 04:00:00.000000 +00:00
LGA,2013,1,7,0,42.08,26.96,54.73,290,11.5078,18.41248,0,1017.8,10,2013-01-07 05:00:00.000000 +00:00
LGA,2013,1,7,1,41,26.96,57.06,300,13.80936,,0,1018.5,10,2013-01-07 06:00:00.000000 +00:00
LGA,2013,1,7,2,39.92,26.96,59.5,290,13.80936,20.71404,0,1019,10,2013-01-07 07:00:00.000000 +00:00
LGA,2013,1,7,3,39.92,26.96,59.5,300,13.80936,,0,1019.3,10,2013-01-07 08:00:00.000000 +00:00
LGA,2013,1,7,4,39.92,28.04,62.21,300,16.11092,,0,1020.2,10,2013-01-07 09:00:00.000000 +00:00
LGA,2013,1,7,5,39.92,28.04,62.21,300,10.35702,,0,1021.3,10,2013-01-07 10:00:00.000000 +00:00
LGA,2013,1,7,6,39.02,28.04,64.43,300,12.65858,,0,1022.4,10,2013-01-07 11:00:00.000000 +00:00
LGA,2013,1,7,7,39.92,28.94,64.54,300,13.80936,,0,1023.5,10,2013-01-07 12:00:00.000000 +00:00
LGA,2013,1,7,8,41,28.04,59.65,310,16.11092,21.86482,0,1024.4,10,2013-01-07 13:00:00.000000 +00:00
LGA,2013,1,7,9,42.08,26.96,54.73,310,14.96014,,0,1025.6,10,2013-01-07 14:00:00.000000 +00:00
LGA,2013,1,7,10,42.98,26.06,50.94,310,12.65858,,0,1026.3,10,2013-01-07 15:00:00.000000 +00:00
LGA,2013,1,7,11,42.98,24.08,46.91,300,13.80936,,0,1026.3,10,2013-01-07 16:00:00.000000 +00:00
LGA,2013,1,7,12,44.06,21.02,39.57,340,8.05546,,0,1026.8,10,2013-01-07 17:00:00.000000 +00:00
LGA,2013,1,7,13,44.96,21.92,39.72,300,8.05546,,0,1026.8,10,2013-01-07 18:00:00.000000 +00:00
LGA,2013,1,7,14,44.96,21.92,39.72,310,10.35702,,0,1027.7,10,2013-01-07 19:00:00.000000 +00:00
LGA,2013,1,7,15,44.96,19.04,35.14,310,6.90468,,0,1028.4,10,2013-01-07 20:00:00.000000 +00:00
LGA,2013,1,7,16,42.98,21.92,42.84,0,0,,0,1028.7,10,2013-01-07 21:00:00.000000 +00:00
LGA,2013,1,7,17,41,21.02,44.51,0,0,,0,1029,10,2013-01-07 22:00:00.000000 +00:00
LGA,2013,1,7,18,39.92,21.02,46.41,0,0,,0,1029.1,10,2013-01-07 23:00:00.000000 +00:00
LGA,2013,1,7,19,41,19.04,40.9,0,0,,0,1029.3,10,2013-01-08 00:00:00.000000 +00:00
LGA,2013,1,7,20,41,19.94,42.51,0,0,,0,1029.2,10,2013-01-08 01:00:00.000000 +00:00
LGA,2013,1,7,21,39.92,21.02,46.41,140,8.05546,,0,1029,10,2013-01-08 02:00:00.000000 +00:00
LGA,2013,1,7,22,37.94,23,54.51,160,5.7539,,0,1029,10,2013-01-08 03:00:00.000000 +00:00
LGA,2013,1,7,23,39.02,21.02,48.07,220,6.90468,,0,1029,10,2013-01-08 04:00:00.000000 +00:00
LGA,2013,1,8,0,39.02,23,52.26,220,4.60312,,0,1028.9,10,2013-01-08 05:00:00.000000 +00:00
LGA,2013,1,8,1,37.94,24.98,59.22,200,4.60312,,0,1028.7,10,2013-01-08 06:00:00.000000 +00:00
LGA,2013,1,8,2,37.04,24.98,61.35,210,5.7539,,0,1028.6,10,2013-01-08 07:00:00.000000 +00:00
LGA,2013,1,8,3,37.04,24.08,59.09,200,6.90468,,0,1028,10,2013-01-08 08:00:00.000000 +00:00
LGA,2013,1,8,4,37.04,24.98,61.35,220,5.7539,,0,1028.3,10,2013-01-08 09:00:00.000000 +00:00
LGA,2013,1,8,5,37.04,24.98,61.35,220,8.05546,,0,1028.6,10,2013-01-08 10:00:00.000000 +00:00
LGA,2013,1,8,6,37.04,26.06,64.17,230,6.90468,,0,1029.1,10,2013-01-08 11:00:00.000000 +00:00
LGA,2013,1,8,7,37.94,26.06,61.94,220,9.20624,18.41248,0,1029.8,10,2013-01-08 12:00:00.000000 +00:00
LGA,2013,1,8,8,37.94,26.96,64.29,230,9.20624,,0,1030.4,10,2013-01-08 13:00:00.000000 +00:00
LGA,2013,1,8,9,39.92,26.96,59.5,220,10.35702,18.41248,0,1030.2,10,2013-01-08 14:00:00.000000 +00:00
LGA,2013,1,8,10,42.08,26.06,52.73,230,17.2617,23.0156,0,1029.7,10,2013-01-08 15:00:00.000000 +00:00
LGA,2013,1,8,11,44.96,28.04,51.24,230,17.2617,21.86482,0,1028.1,10,2013-01-08 16:00:00.000000 +00:00
LGA,2013,1,8,12,46.94,28.94,49.33,230,14.96014,19.56326,0,1027.9,10,2013-01-08 17:00:00.000000 +00:00
LGA,2013,1,8,13,48.02,28.94,47.36,240,9.20624,,0,1027.5,10,2013-01-08 18:00:00.000000 +00:00
LGA,2013,1,8,14,48.92,28.94,45.79,250,8.05546,,0,1027.6,10,2013-01-08 19:00:00.000000 +00:00
LGA,2013,1,8,15,48.02,28.94,47.36,220,10.35702,,0,1027.5,10,2013-01-08 20:00:00.000000 +00:00
LGA,2013,1,8,16,48.02,30.02,49.5,210,11.5078,,0,1027.5,10,2013-01-08 21:00:00.000000 +00:00
LGA,2013,1,8,17,46.94,30.02,51.55,210,9.20624,,0,1027.9,10,2013-01-08 22:00:00.000000 +00:00
LGA,2013,1,8,18,44.96,30.92,57.63,220,8.05546,,0,1028.4,10,2013-01-08 23:00:00.000000 +00:00
LGA,2013,1,8,19,44.96,28.94,53.17,230,8.05546,,0,1028.4,10,2013-01-09 00:00:00.000000 +00:00
LGA,2013,1,8,20,44.96,28.94,53.17,230,8.05546,,0,1028.6,10,2013-01-09 01:00:00.000000 +00:00
LGA,2013,1,8,21,42.98,28.94,57.35,240,3.45234,,0,1028.5,10,2013-01-09 02:00:00.000000 +00:00
LGA,2013,1,8,22,42.98,28.04,55.27,230,3.45234,,0,1029.1,10,2013-01-09 03:00:00.000000 +00:00
LGA,2013,1,8,23,42.98,28.04,55.27,0,0,,0,1028.8,10,2013-01-09 04:00:00.000000 +00:00
LGA,2013,1,9,0,39.92,26.96,59.5,0,0,,0,1028.9,10,2013-01-09 05:00:00.000000 +00:00
LGA,2013,1,9,1,41,26.96,57.06,0,0,,0,1028.5,10,2013-01-09 06:00:00.000000 +00:00
LGA,2013,1,9,2,39.92,28.04,62.21,0,0,,0,1028.5,9,2013-01-09 07:00:00.000000 +00:00
LGA,2013,1,9,3,39.02,30.92,72.46,0,0,,0,1028.2,8,2013-01-09 08:00:00.000000 +00:00
LGA,2013,1,9,4,39.92,28.04,62.21,0,0,,0,1028,9,2013-01-09 09:00:00.000000 +00:00
LGA,2013,1,9,5,37.94,30.92,75.58,50,4.60312,,0,1028,7,2013-01-09 10:00:00.000000 +00:00
LGA,2013,1,9,6,37.94,33.08,82.46,60,5.7539,,0,1028.2,7,2013-01-09 11:00:00.000000 +00:00
LGA,2013,1,9,7,37.04,33.08,85.43,70,4.60312,,0,1028.7,5,2013-01-09 12:00:00.000000 +00:00
LGA,2013,1,9,8,39.02,33.08,79.05,0,0,,0,1028.8,6,2013-01-09 13:00:00.000000 +00:00
LGA,2013,1,9,9,44.06,33.98,67.45,0,0,,0,1028.4,5,2013-01-09 14:00:00.000000 +00:00
LGA,2013,1,9,10,46.94,32,55.85,160,9.20624,,0,1026.4,10,2013-01-09 15:00:00.000000 +00:00
LGA,2013,1,9,11,46.94,33.08,58.33,190,8.05546,,0,1025.4,10,2013-01-09 16:00:00.000000 +00:00
LGA,2013,1,9,12,48.02,32,53.63,220,10.35702,,0,1024,10,2013-01-09 17:00:00.000000 +00:00
LGA,2013,1,9,13,48.02,33.08,56.01,220,9.20624,,0,1024.5,10,2013-01-09 18:00:00.000000 +00:00
LGA,2013,1,9,14,48.02,33.98,58.07,180,14.96014,,0,1020.8,10,2013-01-09 19:00:00.000000 +00:00
LGA,2013,1,9,15,48.92,35.06,58.61,200,10.35702,,0,1020.3,10,2013-01-09 20:00:00.000000 +00:00
LGA,2013,1,9,16,50,35.96,58.34,220,5.7539,,0,1020.6,10,2013-01-09 21:00:00.000000 +00:00
LGA,2013,1,9,17,50,35.96,58.34,240,14.96014,,0,1021.4,10,2013-01-09 22:00:00.000000 +00:00
LGA,2013,1,9,18,50,35.06,56.3,240,17.2617,24.16638,0,1021.6,10,2013-01-09 23:00:00.000000 +00:00
LGA,2013,1,9,19,50,35.96,58.34,260,23.0156,29.92028,0,1021.9,10,2013-01-10 00:00:00.000000 +00:00
LGA,2013,1,9,20,50,35.06,56.3,260,20.71404,28.7695,0,1021.8,10,2013-01-10 01:00:00.000000 +00:00
LGA,2013,1,9,21,48.92,33.08,54.15,260,18.41248,28.7695,0,1022.1,10,2013-01-10 02:00:00.000000 +00:00
LGA,2013,1,9,22,48.92,32,51.85,250,18.41248,25.31716,0,1022.7,10,2013-01-10 03:00:00.000000 +00:00
LGA,2013,1,9,23,48.02,30.92,51.34,250,17.2617,21.86482,0,1023.2,10,2013-01-10 04:00:00.000000 +00:00
LGA,2013,1,10,0,46.94,30.02,51.55,260,13.80936,24.16638,0,1024.1,10,2013-01-10 05:00:00.000000 +00:00
LGA,2013,1,10,1,46.04,28.04,49.19,280,13.80936,,0,1025.2,10,2013-01-10 06:00:00.000000 +00:00
LGA,2013,1,10,2,46.04,24.98,43.34,290,16.11092,28.7695,0,1026.1,10,2013-01-10 07:00:00.000000 +00:00
LGA,2013,1,10,3,44.06,26.06,48.87,320,10.35702,,0,1027.1,10,2013-01-10 08:00:00.000000 +00:00
