2013,1,1,855,859,-4,1143,1145,-2,DL,1747,N646DL,LGA,ATL,129,762,8,59,2013-01-01 13:00:00.000000 +00:00
2013,1,1,856,900,-4,1222,1232,-10,DL,2143,N970DL,LGA,MIA,158,1096,9,0,2013-01-01 14:00:00.000000 +00:00
2013,1,1,857,905,-8,1107,1120,-13,DL,181,N321NB,LGA,DTW,110,502,9,5,2013-01-01 14:00:00.000000 +00:00
2013,1,1,858,900,-2,1102,1110,-8,MQ,4478,N737MQ,LGA,DTW,103,502,9,0,2013-01-01 14:00:00.000000 +00:00
2013,1,1,859,900,-1,1140,1204,-24,DL,1885,N360NB,LGA,MCO,140,950,9,0,2013-01-01 14:00:00.000000 +00:00
2013,1,1,903,820,43,1045,955,50,MQ,4655,N532MQ,LGA,BNA,142,764,8,20,2013-01-01 13:00:00.000000 +00:00
2013,1,1,908,915,-7,1004,1033,-29,US,1467,N959UW,LGA,PHL,32,96,9,15,2013-01-01 14:00:00.000000 +00:00
2013,1,1,917,920,-3,1313,1245,28,AA,721,N596AA,LGA,DFW,258,1389,9,20,2013-01-01 14:00:00.000000 +00:00
2013,1,1,920,920,0,1152,1125,27,MQ,4582,N527MQ,LGA,CLT,92,544,9,20,2013-01-01 14:00:00.000000 +00:00
2013,1,1,927,930,-3,1231,1257,-26,DL,1335,N951DL,LGA,RSW,166,1080,9,30,2013-01-01 14:00:00.000000 +00:00
2013,1,1,931,930,1,1237,1238,-1,B6,375,N508JB,LGA,FLL,161,1076,9,30,2013-01-01 14:00:00.000000 +00:00
2013,1,1,931,930,1,1121,1108,13,UA,255,N479UA,LGA,ORD,154,733,9,30,2013-01-01 14:00:00.000000 +00:00
2013,1,1,933,935,-2,1120,1105,15,WN,3895,N487WN,LGA,MDW,145,725,9,35,2013-01-01 14:00:00.000000 +00:00
2013,1,1,936,940,-4,1235,1251,-16,DL,2137,N975DL,LGA,TPA,159,1010,9,40,2013-01-01 14:00:00.000000 +00:00
2013,1,1,936,945,-9,1257,1309,-12,DL,1903,N900DE,LGA,SRQ,169,1047,9,45,2013-01-01 14:00:00.000000 +00:00
2013,1,1,937,940,-3,1238,1235,3,B6,361,N615JB,LGA,PBI,154,1035,9,40,2013-01-01 14:00:00.000000 +00:00
2013,1,1,937,940,-3,1127,1120,7,WN,1807,N729SW,LGA,MKE,143,738,9,40,2013-01-01 14:00:00.000000 +00:00
2013,1,1,940,945,-5,1119,1130,-11,AA,319,N4WJAA,LGA,ORD,133,733,9,45,2013-01-01 14:00:00.000000 +00:00
2013,1,1,940,955,-15,1226,1220,6,MQ,4654,N525MQ,LGA,ATL,129,762,9,55,2013-01-01 14:00:00.000000 +00:00
2013,1,1,953,959,-6,1141,1129,12,MQ,4670,N6EAMQ,LGA,BNA,144,764,9,59,2013-01-01 14:00:00.000000 +00:00
2013,1,1,956,1000,-4,1241,1241,0,DL,1847,N956DL,LGA,ATL,129,762,10,0,2013-01-01 15:00:00.000000 +00:00
2013,1,1,959,1002,-3,1313,1319,-6,DL,2379,N965DL,LGA,FLL,151,1076,10,2,2013-01-01 15:00:00.000000 +00:00
2013,1,1,959,1000,-1,1151,1206,-15,US,1177,N765US,LGA,CLT,90,544,10,0,2013-01-01 15:00:00.000000 +00:00
2013,1,1,1009,1015,-6,1219,1229,-10,DL,2319,N933DL,LGA,MSP,160,1020,10,15,2013-01-01 15:00:00.000000 +00:00
2013,1,1,1011,1001,10,1133,1128,5,EV,5736,N820AS,LGA,IAD,59,229,10,1,2013-01-01 15:00:00.000000 +00:00
2013,1,1,1021,1023,-2,1254,1252,2,FL,347,N942AT,LGA,ATL,129,762,10,23,2013-01-01 15:00:00.000000 +00:00
2013,1,1,1024,1030,-6,1204,1215,-11,MQ,4471,N719MQ,LGA,RDU,78,431,10,30,2013-01-01 15:00:00.000000 +00:00
2013,1,1,1025,1020,5,1356,1330,26,AA,731,N3FXAA,LGA,DFW,247,1389,10,20,2013-01-01 15:00:00.000000 +00:00
2013,1,1,1028,1026,2,1350,1339,11,UA,1004,N76508,LGA,IAH,237,1416,10,26,2013-01-01 15:00:00.000000 +00:00
2013,1,1,1037,1030,7,1221,1210,11,AA,321,N581AA,LGA,ORD,133,733,10,30,2013-01-01 15:00:00.000000 +00:00
2013,1,1,1047,1055,-8,1359,1405,-6,AA,739,N3AVAA,LGA,DFW,230,1389,10,55,2013-01-01 15:00:00.000000 +00:00
2013,1,1,1048,1050,-2,1302,1250,12,MQ,4589,N537MQ,LGA,DTW,112,502,10,50,2013-01-01 15:00:00.000000 +00:00
2013,1,1,1053,1050,3,1402,1358,4,B6,373,N520JB,LGA,FLL,165,1076,10,50,2013-01-01 15:00:00.000000 +00:00
2013,1,1,1054,1059,-5,1326,1339,-13,DL,1647,N920DE,LGA,ATL,129,762,10,59,2013-01-01 15:00:00.000000 +00:00
2013,1,1,1056,1100,-4,1407,1413,-6,DL,2185,N917DL,LGA,TPA,158,1010,11,0,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1058,1100,-2,1210,1216,-6,US,2171,N951UW,LGA,DCA,50,214,11,0,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1059,1100,-1,1201,1215,-14,WN,321,N505SW,LGA,BWI,43,185,11,0,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1103,1100,3,1410,1421,-11,DL,2071,N339NW,LGA,MIA,155,1096,11,0,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1107,1115,-8,1305,1310,-5,MQ,4485,N730MQ,LGA,CMH,95,479,11,15,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1109,1115,-6,1402,1425,-23,AA,2099,N3GSAA,LGA,MIA,157,1096,11,15,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1113,1115,-2,1318,1315,3,DL,1031,N320NB,LGA,DTW,104,502,11,15,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1114,900,134,1447,1222,145,UA,1086,N76502,LGA,IAH,248,1416,9,0,2013-01-01 14:00:00.000000 +00:00
2013,1,1,1120,1125,-5,1330,1325,5,WN,1057,N469WN,LGA,STL,176,888,11,25,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1123,1110,13,1410,1336,34,UA,405,N587UA,LGA,DEN,256,1620,11,10,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1124,1125,-1,1445,1445,0,DL,1171,N376NW,LGA,RSW,169,1080,11,25,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1125,1130,-5,1325,1332,-7,US,1085,N169UW,LGA,CLT,94,544,11,30,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1130,1125,5,1301,1305,-4,AA,327,N3DEAA,LGA,ORD,127,733,11,25,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1130,1131,-1,1345,1342,3,DL,2219,N343NB,LGA,MSP,166,1020,11,31,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1132,1135,-3,1324,1330,-6,MQ,4553,N856MQ,LGA,CLE,89,419,11,35,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1137,1140,-3,1445,1451,-6,DL,2175,N999DN,LGA,PBI,153,1035,11,40,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1147,1155,-8,1335,1327,8,FL,353,N932AT,LGA,CAK,82,397,11,55,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1154,1200,-6,1452,1430,22,MQ,4658,N8EGMQ,LGA,ATL,141,762,12,0,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1155,1200,-5,1507,1519,-12,DL,1443,N969DL,LGA,FLL,160,1076,12,0,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1155,1200,-5,1441,1440,1,DL,1947,N904DL,LGA,ATL,133,762,12,0,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1157,1205,-8,1342,1345,-3,MQ,4431,N723MQ,LGA,RDU,80,431,12,5,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1158,1205,-7,1530,1520,10,AA,743,N426AA,LGA,DFW,248,1389,12,5,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1158,1200,-2,1338,1331,7,UA,701,N588UA,LGA,ORD,142,733,12,0,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1219,1220,-1,1415,1415,0,AA,1757,N545AA,LGA,STL,161,888,12,20,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1219,1225,-6,1451,1500,-9,DL,1715,N342NB,LGA,MSY,195,1183,12,25,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1231,1238,-7,1449,1446,3,DL,1131,N920DL,LGA,DTW,108,502,12,38,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1238,1240,-2,1410,1405,5,WN,564,N297WN,LGA,MKE,137,738,12,40,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1240,1245,-5,1554,1600,-6,AA,2253,N3BUAA,LGA,MIA,156,1096,12,45,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1248,1250,-2,1607,1607,0,UA,1280,N26210,LGA,IAH,238,1416,12,50,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1252,1245,7,1624,1550,34,AA,745,N3FTAA,LGA,DFW,243,1389,12,45,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1255,1300,-5,1541,1537,4,DL,781,N644DL,LGA,ATL,132,762,13,0,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1255,1255,0,1540,1535,5,WN,1251,N732SW,LGA,DEN,264,1620,12,55,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1255,1200,55,1451,1330,81,MQ,4601,N518MQ,LGA,BNA,139,764,12,0,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1255,1259,-4,1501,1502,-1,US,1459,N540UW,LGA,CLT,100,544,12,59,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1255,1300,-5,1401,1409,-8,US,2128,N957UW,LGA,BOS,38,184,13,0,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1257,1300,-3,1454,1450,4,MQ,4426,N739MQ,LGA,CMH,97,479,13,0,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1258,1308,-10,1532,1537,-5,FL,348,N717JL,LGA,ATL,128,762,13,8,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1258,1300,-2,1459,1440,19,AA,329,N511AA,LGA,ORD,147,733,13,0,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1301,1150,71,1518,1345,93,MQ,4646,N542MQ,LGA,MSP,170,1020,11,50,2013-01-01 16:00:00.000000 +00:00
2013,1,1,1305,1315,-10,1523,1520,3,MQ,4564,N725MQ,LGA,DTW,102,502,13,15,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1317,1325,-8,1454,1505,-11,MQ,4475,N711MQ,LGA,RDU,80,431,13,25,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1320,1315,5,1602,1605,-3,B6,393,N537JB,LGA,MCO,140,950,13,15,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1339,1345,-6,1642,1705,-23,AA,1073,N3EMAA,LGA,MIA,161,1096,13,45,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1339,1335,4,1654,1631,23,B6,431,N510JB,LGA,SRQ,170,1047,13,35,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1343,1330,13,1658,1640,18,AA,753,N3CFAA,LGA,DFW,235,1389,13,30,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1355,1350,5,1537,1515,22,WN,2162,N7704B,LGA,MDW,141,725,13,50,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1356,1350,6,1612,1545,27,MQ,4577,N513MQ,LGA,CLT,98,544,13,50,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1356,1354,2,1537,1526,11,UA,617,N840UA,LGA,ORD,146,733,13,54,2013-01-01 18:00:00.000000 +00:00
2013,1,1,1400,1250,70,1645,1502,103,EV,4869,N748EV,LGA,MEM,178,963,12,50,2013-01-01 17:00:00.000000 +00:00
2013,1,1,1400,1400,0,1634,1636,-2,DL,2247,N6704Z,LGA,ATL,130,762,14,0,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1408,1411,-3,1646,1640,6,FL,349,N895AT,LGA,ATL,133,762,14,11,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1421,1430,-9,1724,1752,-28,DL,1531,N327NW,LGA,RSW,160,1080,14,30,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1422,1410,12,1613,1555,18,MQ,4491,N737MQ,LGA,CLE,93,419,14,10,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1423,1430,-7,1535,1550,-15,EV,5710,N835AS,LGA,IAD,53,229,14,30,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1430,1430,0,1735,1744,-9,UA,997,N452UA,LGA,IAH,227,1416,14,30,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1431,1429,2,1727,1722,5,B6,1161,N562JB,LGA,PBI,151,1035,14,29,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1433,1435,-2,1636,1644,-8,DL,1819,N327NB,LGA,MSP,163,1020,14,35,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1440,1440,0,1658,1643,15,DL,1231,N926DL,LGA,DTW,94,502,14,40,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1445,1455,-10,1635,1645,-10,AA,337,N4UCAA,LGA,ORD,147,733,14,55,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1445,1445,0,1729,1710,19,MQ,4669,N532MQ,LGA,ATL,129,762,14,45,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1448,1445,3,1651,1647,4,US,1445,N560UW,LGA,CLT,96,544,14,45,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1453,1500,-7,1601,1620,-19,US,2179,N951UW,LGA,DCA,51,214,15,0,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1455,1500,-5,1753,1810,-17,DL,1997,N997DL,LGA,PBI,152,1035,15,0,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1456,1500,-4,1649,1632,17,UA,685,N802UA,LGA,ORD,140,733,15,0,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1458,1500,-2,1658,1655,3,MQ,4429,N736MQ,LGA,CMH,94,479,15,0,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1500,1459,1,1809,1806,3,B6,377,N633JB,LGA,FLL,167,1076,14,59,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1505,1510,-5,1654,1655,-1,MQ,4447,N734MQ,LGA,RDU,82,431,15,10,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1506,1505,1,1838,1820,18,AA,759,N3DUAA,LGA,DFW,248,1389,15,5,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1506,1512,-6,1723,1741,-18,UA,407,N513UA,LGA,DEN,237,1620,15,12,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1511,1500,11,1753,1742,11,DL,2347,N678DL,LGA,ATL,135,762,15,0,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1511,1515,-4,1657,1700,-3,DL,1456,N318NB,LGA,BUF,60,292,15,15,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1521,1515,6,1830,1823,7,DL,507,N378NW,LGA,MCO,145,950,15,15,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1525,1530,-5,1934,1805,,MQ,4525,N719MQ,LGA,XNA,,1147,15,30,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1528,1530,-2,1731,1725,6,AA,2223,N573AA,LGA,STL,160,888,15,30,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1529,1530,-1,1733,1737,-4,US,1665,N738US,LGA,CLT,103,544,15,30,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1536,1520,16,1709,1650,19,WN,2081,N226WN,LGA,MKE,133,738,15,20,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1543,1543,0,1731,1733,-2,UA,636,N413UA,LGA,CLE,88,419,15,43,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1548,1420,88,1751,1620,91,MQ,4588,N6EAMQ,LGA,MSP,167,1020,14,20,2013-01-01 19:00:00.000000 +00:00
2013,1,1,1552,1600,-8,1732,1720,12,EV,5709,N825AS,LGA,IAD,55,229,16,0,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1552,1600,-8,1826,1820,6,FL,620,N997AT,LGA,ATL,132,762,16,0,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1554,1559,-5,1857,1841,16,DL,847,N918DE,LGA,ATL,131,762,15,59,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1556,1600,-4,1737,1739,-2,EV,5163,N761ND,LGA,PIT,69,335,16,0,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1557,1600,-3,1746,1742,4,UA,687,N487UA,LGA,ORD,143,733,16,0,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1602,1605,-3,1834,1838,-4,DL,1861,N301NB,LGA,MCI,189,1107,16,5,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1603,1605,-2,1818,1750,28,MQ,4415,N730MQ,LGA,RDU,79,431,16,5,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1604,1510,54,1817,1710,67,MQ,4579,N0EGMQ,LGA,CLT,106,544,15,10,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1605,1610,-5,1804,1800,4,AA,341,N569AA,LGA,ORD,146,733,16,10,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1608,1535,33,2002,1850,72,AA,763,N3GKAA,LGA,DFW,249,1389,15,35,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1608,1600,8,1953,1925,28,AA,1467,N3DYAA,LGA,MIA,171,1096,16,0,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1610,1615,-5,1827,1830,-3,DL,1619,N360NB,LGA,MSP,168,1020,16,15,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1610,1555,15,1852,1834,18,DL,1939,N362NW,LGA,DEN,235,1620,15,55,2013-01-01 20:00:00.000000 +00:00
2013,1,1,1619,1625,-6,1912,1855,17,MQ,4661,N537MQ,LGA,ATL,136,762,16,25,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1632,1635,-3,1903,1840,23,WN,190,N258WN,LGA,STL,181,888,16,35,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1640,1640,0,1859,1850,9,MQ,4540,N723MQ,LGA,DTW,106,502,16,40,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1650,1615,35,2009,1913,56,B6,985,N564JB,LGA,TPA,162,1010,16,15,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1652,1640,12,2030,1955,35,AA,773,N565AA,LGA,DFW,252,1389,16,40,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1653,1700,-7,2005,2018,-13,DL,1807,N980DL,LGA,FLL,158,1076,17,0,2013-01-01 22:00:00.000000 +00:00
2013,1,1,1701,1700,1,1856,1840,16,UA,689,N418UA,LGA,ORD,144,733,17,0,2013-01-01 22:00:00.000000 +00:00
2013,1,1,1702,1700,2,2044,2028,16,UA,1259,N16632,LGA,IAH,234,1416,17,0,2013-01-01 22:00:00.000000 +00:00
2013,1,1,1705,1710,-5,1924,1915,9,US,1447,N188US,LGA,CLT,110,544,17,10,2013-01-01 22:00:00.000000 +00:00
2013,1,1,1711,1600,71,2005,1857,68,B6,369,N579JB,LGA,PBI,149,1035,16,0,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1712,1719,-7,1939,1958,-19,UA,509,N569UA,LGA,DEN,241,1620,17,19,2013-01-01 22:00:00.000000 +00:00
2013,1,1,1716,1730,-14,1947,1953,-6,F9,511,N263AV,LGA,DEN,242,1620,17,30,2013-01-01 22:00:00.000000 +00:00
2013,1,1,1717,1720,-3,1920,1910,10,AA,345,N539AA,LGA,ORD,141,733,17,20,2013-01-01 22:00:00.000000 +00:00
2013,1,1,1719,1720,-1,1908,1905,3,MQ,4479,N713MQ,LGA,RDU,80,431,17,20,2013-01-01 22:00:00.000000 +00:00
2013,1,1,1730,1730,0,2013,1959,14,FL,623,N967AT,LGA,ATL,128,762,17,30,2013-01-01 22:00:00.000000 +00:00
2013,1,1,1739,1745,-6,1956,1953,3,DL,2331,N965DL,LGA,DTW,93,502,17,45,2013-01-01 22:00:00.000000 +00:00
2013,1,1,1740,1630,70,2102,1954,68,DL,2139,N369NW,LGA,MIA,167,1096,16,30,2013-01-01 21:00:00.000000 +00:00
2013,1,1,1740,1745,-5,2158,2020,,MQ,4413,N739MQ,LGA,XNA,,1147,17,45,2013-01-01 22:00:00.000000 +00:00
